word,radical,pinyin,label,bounds,flags
母,母,mǔ,O,B,nr
义,丶,yì,O,M,nr
明,日,míng,O,E,nr
SPACE,UNK,UNK,O,S,x
纪,纟,jì,O,B,nr
立,立,lì,O,E,nr
农,冖,nóng,O,B,nr
宁,宀,níng,O,M,nr
光,儿,guāng,O,E,nr
李,木,lǐ,O,B,nr
光,儿,guāng,O,M,nr
伟,亻,wěi,O,E,nr
SPACE,UNK,UNK,O,S,x
单,十,dān,O,B,nr
忠,心,zhōng,O,M,nr
艳,色,yàn,O,E,nr
李,木,lǐ,O,B,nr
焱,火,yàn,O,E,nr
孙,子,sūn,O,B,nr
子,子,zǐ,O,E,nr
林,木,lín,O,B,nr
李,木,lǐ,O,M,nr
延,廴,yán,O,E,nr
兵,八,bīng,O,S,n
赵,走,zhào,O,B,nrfg
家,宀,jiā,O,E,nrfg
军,冖,jūn,O,S,n
SPACE,UNK,UNK,O,S,x
王,王,wáng,O,B,nr
卫,卩,wèi,O,M,nr
庆,广,qìng,O,E,nr
SPACE,UNK,UNK,O,S,x
朱,木,zhū,O,S,nr
大,大,dà,O,B,nz
龙,龙,lóng,O,E,nz
SPACE,UNK,UNK,O,S,x
洪,氵,hóng,O,B,t
天,大,tiān,O,E,t
配,酉,pèi,O,S,v
LB,UNK,UNK,O,S,x
童,立,tóng,O,B,nr
南,十,nán,O,M,nr
伟,亻,wěi,O,E,nr
SPACE,UNK,UNK,O,S,x
周,口,zhōu,O,B,nr
智,日,zhì,O,M,nr
广,广,guǎng,O,E,nr
SPACE,UNK,UNK,O,S,x
邹,阝,zōu,O,B,nr
大,大,dà,O,M,nr
进,辶,jìn,O,E,nr
刘,刂,liú,O,B,nr
超,走,chāo,O,E,nr
SPACE,UNK,UNK,O,S,x
李,木,lǐ,O,B,nrfg
强,弓,qiáng,O,E,nrfg
SPACE,UNK,UNK,O,S,x
郭,阝,guō,O,S,nr
立,立,lì,O,B,d
新,斤,xīn,O,E,d
SPACE,UNK,UNK,O,S,x
彭,彡,péng,O,S,nr
永,水,yǒng,O,B,ns
德,彳,dé,O,E,ns
SPACE,UNK,UNK,O,S,x
陈,阝,chén,O,B,nr
璐,王,lù,O,M,nr
璐,王,lù,O,E,nr
SPACE,UNK,UNK,O,S,x
肖,月,xiāo,O,S,nr
新,斤,xīn,O,B,nz
华,十,huá,O,E,nz
SPACE,UNK,UNK,O,S,x
余,人,yú,O,B,nr
学,子,xué,O,M,nr
锋,钅,fēng,O,E,nr
SPACE,UNK,UNK,O,S,x
王,王,wáng,O,B,vn
佑,亻,yòu,O,M,vn
民,乛,mín,O,E,vn
姬,女,jī,O,B,nr
秋,禾,qiū,O,E,nr
和,口,hé,O,S,c
LB,UNK,UNK,O,S,x
李,木,lǐ,O,B,nr
启,口,qǐ,O,M,nr
富,宀,fù,O,E,nr
SPACE,UNK,UNK,O,S,x
李,木,lǐ,O,S,nr
春,日,chūn,O,B,nr
霖,雨,lín,O,E,nr
SPACE,UNK,UNK,O,S,x
李,木,lǐ,O,S,nr
全,入,quán,O,B,n
民,乛,mín,O,E,n
SPACE,UNK,UNK,O,S,x
时,日,shí,O,S,n
立,立,lì,O,B,d
新,斤,xīn,O,E,d
SPACE,UNK,UNK,O,S,x
李,木,lǐ,O,B,nr
益,皿,yì,O,M,nr
明,日,míng,O,E,nr
SPACE,UNK,UNK,O,S,x
石,石,shí,O,B,nr
勇,力,yǒng,O,M,nr
铨,钅,quán,O,E,nr
SPACE,UNK,UNK,O,S,x
翟,羽,dí,O,B,nr
所,户,suǒ,O,M,nr
迪,辶,dí,O,E,nr
SPACE,UNK,UNK,O,S,x
赵,走,zhào,O,B,nr
志,心,zhì,O,M,nr
刚,刂,gāng,O,E,nr
SPACE,UNK,UNK,O,S,x
杨,木,yáng,O,B,nr
婉,女,wǎn,O,M,nr
花,艹,huā,O,E,nr
SPACE,UNK,UNK,O,S,x
纪,纟,jì,O,B,nr
立,立,lì,O,M,nr
伟,亻,wěi,O,E,nr
SPACE,UNK,UNK,O,S,x
赵,走,zhào,O,B,nr
荣,艹,róng,O,M,nr
生,生,shēng,O,E,nr
LB,UNK,UNK,O,S,x
吴,口,wú,O,B,nr
久,丿,jiǔ,O,M,nr
鸿,鸟,hóng,O,E,nr
sep,sep,sep,sep,sep,sep
LB,UNK,UNK,O,S,x
【,UNK,UNK,O,S,x
摘,扌,zhāi,O,B,v
要,覀,yào,O,E,v
】,UNK,UNK,O,S,x
SPACE,UNK,UNK,O,S,x
自,自,zì,O,S,r
num,UNK,UNK,O,B,m
num,UNK,UNK,O,M,m
num,UNK,UNK,O,M,m
num,UNK,UNK,O,E,m
年,干,nián,O,S,m
版,片,bǎn,O,S,n
《,UNK,UNK,O,S,x
二,二,èr,B-Drug,B,b
甲,田,jiǎ,I-Drug,E,b
双,又,shuāng,I-Drug,S,m
胍,月,guā,I-Drug,S,g
临,丨,lín,O,B,vn
床,广,chuáng,O,E,vn
应,广,yīng,O,B,v
用,用,yòng,O,E,v
专,一,zhuān,O,B,n
家,宀,jiā,O,E,n
共,八,gòng,O,B,n
识,讠,shí,O,E,n
》,UNK,UNK,O,S,x
发,又,fā,O,B,v
布,巾,bù,O,E,v
以,人,yǐ,O,B,f
来,木,lái,O,E,f
",",UNK,UNK,O,S,x
sep,sep,sep,sep,sep,sep
该,讠,gāi,O,S,r
共,八,gòng,O,B,n
识,讠,shí,O,E,n
已,己,yǐ,O,S,d
成,戈,chéng,O,B,v
为,丶,wéi,O,E,v
I,UNK,UNK,O,B,eng
l,UNK,UNK,O,E,eng
缶,缶,fǒu,O,S,yg
床,广,chuáng,O,S,n
医,匚,yī,O,B,n
生,生,shēng,O,E,n
正,止,zhèng,O,B,l
确,石,què,O,M,l
认,讠,rèn,O,M,l
识,讠,shí,O,E,l
、,UNK,UNK,O,S,x
合,口,hé,O,S,v
LB,UNK,UNK,O,S,x
理,王,lǐ,O,S,n
使,亻,shǐ,O,B,v
用,用,yòng,O,E,v
二,二,èr,B-Drug,B,b
甲,田,jiǎ,I-Drug,E,b
双,又,shuāng,I-Drug,S,m
胍,月,guā,I-Drug,S,g
的,白,dí,O,S,uj
重,里,zhòng,O,B,a
要,覀,yào,O,E,a
学,子,xué,O,B,n
术,木,shù,O,E,n
参,厶,cān,O,B,n
考,耂,kǎo,O,M,n
文,文,wén,O,M,n
献,犬,xiàn,O,E,n
。,UNK,UNK,O,S,x
sep,sep,sep,sep,sep,sep
近,辶,jìn,O,B,l
两,一,liǎng,O,M,l
年,干,nián,O,M,l
来,木,lái,O,E,l
",",UNK,UNK,O,S,x
针,钅,zhēn,O,B,p
对,寸,duì,O,E,p
二,二,èr,B-Drug,B,b
甲,田,jiǎ,I-Drug,E,b
双,又,shuāng,I-Drug,S,m
胍,月,guā,I-Drug,S,g
的,白,dí,O,S,uj
研,石,yán,O,B,vn
究,穴,jiū,O,E,vn
涌,氵,yǒng,O,B,v
现,见,xiàn,O,M,v
出,凵,chū,O,E,v
了,乙,liǎo,O,S,ul
一,一,yī,O,B,m
些,二,xiē,O,E,m
新,斤,xīn,O,S,a
的,白,dí,O,S,uj
临,丨,lín,O,B,vn
床,广,chuáng,O,E,vn
证,讠,zhèng,O,B,n
据,扌,jù,O,E,n
",",UNK,UNK,O,S,x
sep,sep,sep,sep,sep,sep
如,女,rú,O,S,v
LB,UNK,UNK,O,S,x
num,UNK,UNK,O,B,m
num,UNK,UNK,O,M,m
num,UNK,UNK,O,M,m
num,UNK,UNK,O,E,m
年,干,nián,O,S,m
发,又,fā,O,B,v
表,衣,biǎo,O,E,v
的,白,dí,O,S,uj
中,丨,zhōng,O,B,ns
国,囗,guó,O,E,ns
最,曰,zuì,O,B,d
新,斤,xīn,O,E,d
二,二,èr,B-Drug,B,b
甲,田,jiǎ,I-Drug,E,b
双,又,shuāng,I-Drug,S,m
胍,月,guā,I-Drug,S,g
联,耳,lián,O,B,v
合,口,hé,O,E,v
二,二,èr,B-Drug,S,m
肽,月,tài,I-Drug,B,n
基,土,jī,I-Drug,E,n
肽,月,tài,I-Drug,B,n
酶,酉,méi,I-Drug,E,n
一,一,yī,I-Drug,S,m
num,UNK,UNK,I-Drug,S,m
(,UNK,UNK,I-Drug,S,x
D,UNK,UNK,I-Drug,B,eng
P,UNK,UNK,I-Drug,M,eng
P,UNK,UNK,I-Drug,E,eng
_,UNK,UNK,I-Drug,S,x
num,UNK,UNK,I-Drug,S,m
),UNK,UNK,I-Drug,S,x
抑,扌,yì,I-Drug,B,nz
制,刂,zhì,I-Drug,M,nz
剂,刂,jì,I-Drug,E,nz
临,丨,lín,O,B,vn
床,广,chuáng,O,E,vn
研,石,yán,O,B,vn
究,穴,jiū,O,E,vn
显,日,xiǎn,O,B,v
示,示,shì,O,E,v
",",UNK,UNK,O,S,x
sep,sep,sep,sep,sep,sep
无,一,wú,O,B,c
论,讠,lùn,O,E,c
单,十,dān,O,B,n
药,艹,yào,O,E,n
还,辶,huán,O,B,c
是,日,shì,O,E,c
联,耳,lián,O,B,v
合,口,hé,O,E,v
治,氵,zhì,O,S,v
LB,UNK,UNK,O,S,x
疗,疒,liáo,O,S,n
",",UNK,UNK,O,S,x
sep,sep,sep,sep,sep,sep
二,二,èr,B-Drug,B,b
甲,田,jiǎ,I-Drug,E,b
双,又,shuāng,I-Drug,S,m
胍,月,guā,O,S,g
均,土,jūn,O,S,d
能,月,néng,O,S,v
有,月,yǒu,O,B,a
效,攵,xiào,O,E,a
降,阝,jiàng,O,B,v
低,亻,dī,O,E,v
H,UNK,UNK,B-Test,B,eng
B,UNK,UNK,I-Test,M,eng
A,UNK,UNK,I-Test,M,eng
num,UNK,UNK,I-Test,M,eng
C,UNK,UNK,I-Test,E,eng
SPACE,UNK,UNK,O,S,x
SPACE,UNK,UNK,O,S,x
c,UNK,UNK,O,S,x
;,UNK,UNK,O,S,x
num,UNK,UNK,O,B,m
num,UNK,UNK,O,M,m
num,UNK,UNK,O,M,m
num,UNK,UNK,O,E,m
年,干,nián,O,S,m
A,UNK,UNK,O,B,eng
D,UNK,UNK,O,M,eng
A,UNK,UNK,O,E,eng
/,UNK,UNK,O,S,x
E,UNK,UNK,O,B,eng
A,UNK,UNK,O,M,eng
S,UNK,UNK,O,M,eng
D,UNK,UNK,O,E,eng
立,立,lì,O,B,n
场,土,cháng,O,E,n
声,士,shēng,O,B,n
明,日,míng,O,E,n
",",UNK,UNK,O,S,x
sep,sep,sep,sep,sep,sep
建,廴,jiàn,O,B,n
议,讠,yì,O,E,n
放,攵,fàng,O,B,v
宽,宀,kuān,O,E,v
二,二,èr,B-Drug,B,b
甲,田,jiǎ,I-Drug,E,b
双,又,shuāng,I-Drug,S,m
胍,月,guā,I-Drug,S,g
用,用,yòng,O,B,v
于,二,yú,O,E,v
中,丨,zhōng,B-Level,B,ns
度,广,dù,I-Level,E,ns
肾,月,shèn,I-Disease,B,n
功,力,gōng,I-Disease,M,n
能,月,néng,I-Disease,E,n
不,一,bù,I-Disease,S,d
LB,UNK,UNK,I-Disease,S,x
全,入,quán,I-Disease,S,n
T,UNK,UNK,B-Disease,B,eng
num,UNK,UNK,I-Disease,M,eng
D,UNK,UNK,I-Disease,M,eng
M,UNK,UNK,I-Disease,E,eng
患,心,huàn,O,B,n
者,耂,zhě,O,E,n
的,白,dí,O,S,uj
限,阝,xiàn,O,B,v
制,刂,zhì,O,E,v
;,UNK,UNK,O,S,x
sep,sep,sep,sep,sep,sep
欧,欠,ōu,O,B,ns
洲,氵,zhōu,O,E,ns
版,片,bǎn,O,S,n
说,讠,shuō,O,B,n
明,日,míng,O,M,n
书,乙,shū,O,E,n
已,己,yǐ,O,S,d
删,刂,shān,O,B,v
除,阝,chú,O,E,v
慢,忄,màn,B-Disease,B,b
性,忄,xìng,I-Disease,E,b
心,心,xīn,I-Disease,B,i
力,力,lì,I-Disease,M,i
衰,衣,shuāi,I-Disease,M,i
竭,立,jié,I-Disease,E,i
的,白,dí,O,S,uj
禁,示,jīn,O,B,n
忌,心,jì,O,M,n
证,讠,zhèng,O,E,n
;,UNK,UNK,O,S,x
sep,sep,sep,sep,sep,sep
num,UNK,UNK,O,B,m
num,UNK,UNK,O,M,m
num,UNK,UNK,O,M,m
num,UNK,UNK,O,E,m
年,干,nián,O,S,m
",",UNK,UNK,O,S,x
中,丨,zhōng,O,B,ns
国,囗,guó,O,E,ns
研,石,yán,O,B,vn
究,穴,jiū,O,E,vn
显,日,xiǎn,O,B,v
示,示,shì,O,E,v
",",UNK,UNK,O,S,x
sep,sep,sep,sep,sep,sep
短,矢,duǎn,B-Drug,B,b
期,月,qī,I-Drug,E,b
胰,月,yí,I-Drug,B,n
