word,radical,pinyin,label,bounds,flags
糖,米,táng,B-Disease,B,n
尿,尸,niào,I-Disease,M,n
病,疒,bìng,I-Disease,E,n
肾,月,shèn,I-Disease,B,n
病,疒,bìng,I-Disease,E,n
防,阝,fáng,O,B,v
治,氵,zhì,O,E,v
专,一,zhuān,O,B,n
家,宀,jiā,O,E,n
共,八,gòng,O,B,n
识,讠,shí,O,E,n
(,UNK,UNK,O,S,x
num,UNK,UNK,O,B,m
num,UNK,UNK,O,M,m
num,UNK,UNK,O,M,m
num,UNK,UNK,O,E,m
年,干,nián,O,S,m
版,片,bǎn,O,S,n
),UNK,UNK,O,S,x
LB,UNK,UNK,O,S,x
中,丨,zhōng,O,B,nt
华,十,huá,O,M,nt
医,匚,yī,O,M,nt
学,子,xué,O,M,nt
会,人,huì,O,E,nt
糖,米,táng,O,B,n
尿,尸,niào,O,M,n
病,疒,bìng,O,E,n
学,子,xué,O,B,n
分,刀,fēn,O,E,n
会,人,huì,O,S,v
微,彳,wēi,O,B,n
血,血,xiě,O,M,n
管,竹,guǎn,O,E,n
并,干,bìng,O,B,l
发,又,fā,O,M,l
症,疒,zhèng,O,E,l
学,子,xué,O,B,n
组,纟,zǔ,O,E,n
LB,UNK,UNK,O,S,x
糖,米,táng,B-Disease,B,n
尿,尸,niào,I-Disease,M,n
病,疒,bìng,I-Disease,E,n
肾,月,shèn,I-Disease,B,n
病,疒,bìng,I-Disease,E,n
是,日,shì,O,S,v
糖,米,táng,B-Disease,B,n
尿,尸,niào,I-Disease,M,n
病,疒,bìng,I-Disease,E,n
最,曰,zuì,O,S,d
主,丶,zhǔ,O,B,b
要,覀,yào,O,E,b
的,白,dí,O,S,uj
微,彳,wēi,B-Disease,B,n
血,血,xiě,I-Disease,M,n
管,竹,guǎn,I-Disease,E,n
并,干,bìng,I-Disease,B,l
发,又,fā,I-Disease,M,l
症,疒,zhèng,I-Disease,E,l
之,丶,zhī,O,B,r
一,一,yī,O,E,r
",",UNK,UNK,O,S,x
sep,sep,sep,sep,sep,sep
是,日,shì,O,S,v
LB,UNK,UNK,O,S,x
目,目,mù,O,B,t
前,刂,qián,O,E,t
引,弓,yǐn,O,B,v
起,走,qǐ,O,E,v
终,纟,zhōng,B-Disease,B,n
末,木,mò,I-Disease,M,n
期,月,qī,I-Disease,E,n
。,UNK,UNK,I-Disease,S,x
sep,sep,sep,sep,sep,sep
肾,月,shèn,I-Disease,B,n
病,疒,bìng,I-Disease,E,n
(,UNK,UNK,O,S,x
e,UNK,UNK,O,B,eng
n,UNK,UNK,O,M,eng
d,UNK,UNK,O,E,eng
.,UNK,UNK,O,S,m
s,UNK,UNK,O,B,eng
t,UNK,UNK,O,M,eng
a,UNK,UNK,O,M,eng
g,UNK,UNK,O,M,eng
e,UNK,UNK,O,E,eng
SPACE,UNK,UNK,O,S,x
r,UNK,UNK,O,B,eng
e,UNK,UNK,O,M,eng
n,UNK,UNK,O,M,eng
a,UNK,UNK,O,M,eng
l,UNK,UNK,O,E,eng
SPACE,UNK,UNK,O,S,x
d,UNK,UNK,O,B,eng
i,UNK,UNK,O,M,eng
s,UNK,UNK,O,M,eng
e,UNK,UNK,O,M,eng
a,UNK,UNK,O,M,eng
s,UNK,UNK,O,M,eng
e,UNK,UNK,O,E,eng
",",UNK,UNK,O,S,x
sep,sep,sep,sep,sep,sep
E,UNK,UNK,B-Disease,B,eng
S,UNK,UNK,I-Disease,M,eng
R,UNK,UNK,I-Disease,M,eng
D,UNK,UNK,I-Disease,E,eng
),UNK,UNK,O,S,x
的,白,dí,O,S,uj
首,首,shǒu,O,B,b
要,覀,yào,O,E,b
LB,UNK,UNK,O,S,x
原,厂,yuán,O,B,n
因,囗,yīn,O,E,n
⋯,UNK,UNK,O,S,x
。,UNK,UNK,O,S,x
sep,sep,sep,sep,sep,sep
国,囗,guó,O,B,s
外,夕,wài,O,E,s
研,石,yán,O,B,vn
究,穴,jiū,O,E,vn
资,贝,zī,O,B,n
料,斗,liào,O,E,n
显,日,xiǎn,O,B,v
示,示,shì,O,E,v
",",UNK,UNK,O,S,x
sep,sep,sep,sep,sep,sep
num,UNK,UNK,B-Duration,B,m
num,UNK,UNK,I-Duration,E,m
年,干,nián,I-Duration,S,m
以,人,yǐ,I-Duration,B,f
上,一,shàng,I-Duration,E,f
病,疒,bìng,O,B,n
程,禾,chéng,O,E,n
的,白,dí,O,S,uj
糖,米,táng,B-Disease,B,n
尿,尸,niào,I-Disease,M,n
病,疒,bìng,I-Disease,E,n
肾,月,shèn,I-Disease,B,n
病,疒,bìng,I-Disease,E,n
患,心,huàn,O,S,zg
LB,UNK,UNK,O,S,x
者,耂,zhě,O,S,k
发,又,fā,O,B,vn
展,尸,zhǎn,O,E,vn
为,丶,wéi,O,S,p
E,UNK,UNK,B-Disease,B,eng
S,UNK,UNK,I-Disease,M,eng
R,UNK,UNK,I-Disease,M,eng
D,UNK,UNK,I-Disease,E,eng
的,白,dí,O,S,uj
发,又,fā,O,B,n
生,生,shēng,O,M,n
率,玄,shuài,O,E,n
为,丶,wéi,O,S,p
num,UNK,UNK,O,B,m
num,UNK,UNK,O,M,m
.,UNK,UNK,O,M,m
num,UNK,UNK,O,E,m
/,UNK,UNK,O,S,x
num,UNK,UNK,O,S,x
SPACE,UNK,UNK,O,S,x
num,UNK,UNK,O,B,m
num,UNK,UNK,O,M,m
num,UNK,UNK,O,E,m
人,人,rén,O,S,n
年,干,nián,O,S,m
",",UNK,UNK,O,S,x
sep,sep,sep,sep,sep,sep
需,雨,xū,O,B,v
要,覀,yào,O,E,v
进,辶,jìn,O,B,v
行,行,háng,O,E,v
透,辶,tòu,B-Treatment,B,v
析,木,xī,I-Treatment,E,v
LB,UNK,UNK,O,S,x
或,戈,huò,O,S,c
移,禾,yí,B-Operation,B,v
植,木,zhí,I-Operation,E,v
等,竹,děng,O,S,u
肾,月,shèn,O,B,n
脏,月,zàng,O,E,n
替,曰,tì,O,B,n
代,亻,dài,O,E,n
治,氵,zhì,O,B,v
疗,疒,liáo,O,E,v
”,UNK,UNK,O,S,x
",",UNK,UNK,O,S,x
。,UNK,UNK,O,S,x
sep,sep,sep,sep,sep,sep
我,戈,wǒ,O,B,r
国,囗,guó,O,E,r
糖,米,táng,B-Disease,B,n
尿,尸,niào,I-Disease,M,n
病,疒,bìng,I-Disease,E,n
肾,月,shèn,I-Disease,B,n
病,疒,bìng,I-Disease,E,n
的,白,dí,O,S,uj
患,心,huàn,O,B,n
病,疒,bìng,O,M,n
率,玄,shuài,O,E,n
亦,亠,yì,O,S,d
呈,口,chéng,O,S,v
LB,UNK,UNK,O,S,x
快,忄,kuài,O,B,n
速,辶,sù,O,M,n
增,土,zēng,O,M,n
长,长,cháng,O,E,n
趋,走,qū,O,B,n
势,力,shì,O,E,n
",",UNK,UNK,O,S,x
sep,sep,sep,sep,sep,sep
num,UNK,UNK,O,B,m
num,UNK,UNK,O,M,m
num,UNK,UNK,O,M,m
num,UNK,UNK,O,E,m
至,至,zhì,O,S,p
num,UNK,UNK,O,B,m
num,UNK,UNK,O,M,m
num,UNK,UNK,O,M,m
num,UNK,UNK,O,E,m
年,干,nián,O,S,m
我,戈,wǒ,O,B,r
国,囗,guó,O,E,r
num,UNK,UNK,B-Disease,S,m
型,土,xíng,I-Disease,S,k
糖,米,táng,I-Disease,B,n
尿,尸,niào,I-Disease,M,n
病,疒,bìng,I-Disease,E,n
患,心,huàn,O,B,n
者,耂,zhě,O,E,n
的,白,dí,O,S,uj
糖,米,táng,B-Disease,B,n
尿,尸,niào,I-Disease,E,n
LB,UNK,UNK,I-Disease,S,x
病,疒,bìng,I-Disease,S,n
肾,月,shèn,I-Disease,B,n
病,疒,bìng,I-Disease,E,n
患,心,huàn,O,B,n
病,疒,bìng,O,M,n
率,玄,shuài,O,E,n
在,土,zài,O,S,p
社,礻,shè,O,B,n
区,匚,qū,O,E,n
患,心,huàn,O,B,n
者,耂,zhě,O,E,n
中,丨,zhōng,O,S,f
为,丶,wéi,O,S,p
num,UNK,UNK,O,B,m
num,UNK,UNK,O,E,m
%,UNK,UNK,O,S,x
.,UNK,UNK,O,S,x
sep,sep,sep,sep,sep,sep
num,UNK,UNK,O,B,m
num,UNK,UNK,O,E,m
%,UNK,UNK,O,S,x
t,UNK,UNK,O,B,eng
num,UNK,UNK,O,E,eng
’,UNK,UNK,O,S,x
num,UNK,UNK,O,B,m
num,UNK,UNK,O,E,m
",",UNK,UNK,O,S,x
在,土,zài,O,S,p
住,亻,zhù,O,B,n
院,阝,yuàn,O,E,n
患,心,huàn,O,B,n
者,耂,zhě,O,E,n
中,丨,zhōng,O,S,f
LB,UNK,UNK,O,S,x
为,丶,wéi,O,S,p
num,UNK,UNK,O,B,m
num,UNK,UNK,O,E,m
%,UNK,UNK,O,S,x
左,工,zuǒ,O,B,m
右,口,yòu,O,E,m
”,UNK,UNK,O,S,x
",",UNK,UNK,O,S,x
。,UNK,UNK,O,S,x
sep,sep,sep,sep,sep,sep
糖,米,táng,B-Disease,B,n
尿,尸,niào,I-Disease,M,n
病,疒,bìng,I-Disease,E,n
肾,月,shèn,I-Disease,B,n
病,疒,bìng,I-Disease,E,n
起,走,qǐ,O,B,v
病,疒,bìng,O,E,v
隐,阝,yǐn,O,B,v
匿,匚,nì,O,E,v
",",UNK,UNK,O,S,x
sep,sep,sep,sep,sep,sep
一,一,yī,O,B,d
旦,日,dàn,O,E,d
进,辶,jìn,O,B,v
入,入,rù,O,E,v
大,大,dà,B-Level,B,n
量,里,liáng,I-Level,E,n
蛋,虫,dàn,B-Symptom,B,n
白,白,bái,I-Symptom,M,n
尿,尸,niào,I-Symptom,E,n
sep,sep,sep,sep,sep,sep
LB,UNK,UNK,O,S,x
期,月,qī,O,B,f
后,口,hòu,O,E,f
",",UNK,UNK,O,S,x
进,辶,jìn,O,B,vn
展,尸,zhǎn,O,E,vn
至,至,zhì,O,S,p
E,UNK,UNK,B-Disease,B,eng
S,UNK,UNK,I-Disease,M,eng
R,UNK,UNK,I-Disease,M,eng
D,UNK,UNK,I-Disease,E,eng
的,白,dí,O,S,uj
速,辶,sù,O,B,n
度,广,dù,O,E,n
大,大,dà,O,B,d
约,纟,yuē,O,E,d
为,丶,wéi,O,S,p
其,八,qí,O,B,r
他,亻,tā,O,E,r
肾,月,shèn,B-Disease,B,n
