word,radical,pinyin,label,bounds,flags
代,亻,dài,B-Disease,B,v
谢,讠,xiè,I-Disease,E,v
综,纟,zōng,I-Disease,B,n
合,口,hé,I-Disease,M,n
征,彳,zhēng,I-Disease,E,n
LB,UNK,UNK,O,S,x
静,青,jìng,B-Test,B,n
息,心,xī,I-Test,E,n
心,心,xīn,I-Test,B,n
率,玄,shuài,I-Test,E,n
与,一,yǔ,O,S,p
代,亻,dài,B-Disease,B,v
谢,讠,xiè,I-Disease,E,v
综,纟,zōng,I-Disease,B,n
合,口,hé,I-Disease,M,n
征,彳,zhēng,I-Disease,E,n
的,白,dí,O,S,uj
关,丷,guān,O,B,n
系,糸,xì,O,E,n
LB,UNK,UNK,O,S,x
向,口,xiàng,O,S,p
鸿,鸟,hóng,O,B,nr
鹄,鸟,hú,O,E,nr
SPACE,UNK,UNK,O,S,x
SPACE,UNK,UNK,O,S,x
刘,刂,liú,O,S,zg
小,小,xiǎo,O,B,n
雪,雨,xuě,O,E,n
SPACE,UNK,UNK,O,S,x
SPACE,UNK,UNK,O,S,x
董,艹,dǒng,O,B,nr
岩,山,yán,O,E,nr
SPACE,UNK,UNK,O,S,x
SPACE,UNK,UNK,O,S,x
陶,阝,táo,O,B,nr
杰,木,jié,O,E,nr
SPACE,UNK,UNK,O,S,x
SPACE,UNK,UNK,O,S,x
高,高,gāo,O,S,a
新,斤,xīn,O,B,a
颖,页,yǐng,O,E,a
SPACE,UNK,UNK,O,S,x
SPACE,UNK,UNK,O,S,x
杨,木,yáng,O,B,nr
光,儿,guāng,O,E,nr
SPACE,UNK,UNK,O,S,x
SPACE,UNK,UNK,O,S,x
郑,阝,zhèng,O,B,nr
瑶,王,yáo,O,E,nr
SPACE,UNK,UNK,O,S,x
SPACE,UNK,UNK,O,S,x
季,子,jì,O,B,nr
春,日,chūn,O,E,nr
鹏,鸟,péng,O,S,nr
SPACE,UNK,UNK,O,S,x
SPACE,UNK,UNK,O,S,x
吴,口,wú,O,B,nr
寿,寸,shòu,O,M,nr
岭,山,lǐng,O,E,nr
sep,sep,sep,sep,sep,sep
LB,UNK,UNK,O,S,x
[,UNK,UNK,O,S,x
提,扌,tí,O,B,v
要,覀,yào,O,E,v
],UNK,UNK,O,S,x
SPACE,UNK,UNK,O,S,x
SPACE,UNK,UNK,O,S,x
SPACE,UNK,UNK,O,S,x
采,采,cǎi,O,B,v
用,用,yòng,O,E,v
横,木,héng,O,B,n
断,斤,duàn,O,M,n
面,面,miàn,O,E,n
的,白,dí,O,S,uj
研,石,yán,O,B,vn
究,穴,jiū,O,E,vn
方,方,fāng,O,B,n
法,氵,fǎ,O,E,n
",",UNK,UNK,O,S,x
sep,sep,sep,sep,sep,sep
以,人,yǐ,O,S,p
参,厶,cān,O,B,v
加,力,jiā,O,E,v
健,亻,jiàn,O,B,a
康,广,kāng,O,E,a
体,亻,tǐ,O,B,v
检,木,jiǎn,O,E,v
的,白,dí,O,S,uj
SPACE,UNK,UNK,O,S,x
num,UNK,UNK,O,B,m
num,UNK,UNK,O,E,m
SPACE,UNK,UNK,O,S,x
num,UNK,UNK,O,B,m
num,UNK,UNK,O,M,m
num,UNK,UNK,O,E,m
SPACE,UNK,UNK,O,S,x
名,口,míng,O,S,q
开,廾,kāi,O,B,ns
滦,氵,luán,O,E,ns
集,隹,jí,O,B,n
团,囗,tuán,O,E,n
职,耳,zhí,O,B,n
工,工,gōng,O,E,n
作,亻,zuò,O,B,v
为,丶,wéi,O,E,v
观,见,guān,O,B,v
察,宀,chá,O,E,v
对,寸,duì,O,B,n
象,豕,xiàng,O,E,n
",",UNK,UNK,O,S,x
sep,sep,sep,sep,sep,sep
探,扌,tàn,O,B,v
讨,讠,tǎo,O,E,v
其,八,qí,O,S,r
静,青,jìng,B-Test,S,v
LB,UNK,UNK,I-Test,S,x
息,心,xī,I-Test,S,zg
心,心,xīn,I-Test,B,n
率,玄,shuài,I-Test,E,n
与,一,yǔ,O,S,p
代,亻,dài,B-Disease,B,v
谢,讠,xiè,I-Disease,E,v
综,纟,zōng,I-Disease,B,n
合,口,hé,I-Disease,M,n
征,彳,zhēng,I-Disease,E,n
(,UNK,UNK,O,S,x
M,UNK,UNK,B-Disease,B,eng
S,UNK,UNK,I-Disease,E,eng
),UNK,UNK,O,S,x
的,白,dí,O,S,uj
关,丷,guān,O,B,n
系,糸,xì,O,E,n
。,UNK,UNK,O,S,x
sep,sep,sep,sep,sep,sep
SPACE,UNK,UNK,O,S,x
静,青,jìng,B-Test,B,n
息,心,xī,I-Test,E,n
心,心,xīn,I-Test,B,n
率,玄,shuài,I-Test,E,n
<,UNK,UNK,B-Test_Value,S,x
num,UNK,UNK,I-Test_Value,B,m
num,UNK,UNK,I-Test_Value,E,m
、,UNK,UNK,O,S,x
num,UNK,UNK,B-Test_Value,B,m
num,UNK,UNK,I-Test_Value,E,m
SPACE,UNK,UNK,I-Test_Value,S,x
~,UNK,UNK,I-Test_Value,S,x
SPACE,UNK,UNK,I-Test_Value,S,x
<,UNK,UNK,I-Test_Value,S,x
num,UNK,UNK,I-Test_Value,B,m
num,UNK,UNK,I-Test_Value,E,m
、,UNK,UNK,O,S,x
num,UNK,UNK,B-Test_Value,B,m
num,UNK,UNK,I-Test_Value,E,m
