word,radical,pinyin,label,bounds,flags
降,阝,jiàng,B-Drug,B,n
糖,米,táng,I-Drug,M,n
药,艹,yào,I-Drug,E,n
物,牜,wù,I-Drug,S,ng
的,白,dí,O,S,uj
中,丨,zhōng,O,B,ns
国,囗,guó,O,E,ns
指,扌,zhǐ,O,B,n
南,十,nán,O,E,n
/,UNK,UNK,O,S,x
共,八,gòng,O,B,n
识,讠,shí,O,E,n
(,UNK,UNK,O,S,x
上,一,shàng,O,S,f
),UNK,UNK,O,S,x
LB,UNK,UNK,O,S,x
画,田,huà,O,B,n
文,文,wén,O,E,n
:,UNK,UNK,O,S,x
徐,彳,xú,O,B,nr
赫,赤,hè,O,M,nr
男,田,nán,O,E,nr
LB,UNK,UNK,O,S,x
近,辶,jìn,O,B,t
年,干,nián,O,M,t
来,木,lái,O,E,t
",",UNK,UNK,O,S,x
sep,sep,sep,sep,sep,sep
出,凵,chū,O,B,v
现,见,xiàn,O,E,v
了,乙,liǎo,O,S,ul
很,彳,hěn,O,B,m
多,夕,duō,O,E,m
新,斤,xīn,B-Drug,B,b
型,土,xíng,I-Drug,E,b
降,阝,jiàng,I-Drug,B,n
糖,米,táng,I-Drug,M,n
药,艹,yào,I-Drug,E,n
物,牜,wù,I-Drug,S,zg
",",UNK,UNK,O,S,x
sep,sep,sep,sep,sep,sep
这,辶,zhè,O,S,r
对,寸,duì,O,B,p
于,二,yú,O,E,p
医,匚,yī,O,B,n
生,生,shēng,O,E,n
和,口,hé,O,S,c
患,心,huàn,O,B,n
者,耂,zhě,O,E,n
来,木,lái,O,B,u
说,讠,shuō,O,E,u
都,阝,dū,O,S,d
是,日,shì,O,S,v
“,UNK,UNK,O,S,x
幸,干,xìng,O,B,a
福,礻,fú,O,E,a
的,白,dí,O,S,uj
烦,火,fán,O,B,a
恼,忄,nǎo,O,E,a
”,UNK,UNK,O,S,x
",",UNK,UNK,O,S,x
sep,sep,sep,sep,sep,sep
因,囗,yīn,O,B,c
为,丶,wéi,O,E,c
LB,UNK,UNK,O,S,x
面,面,miàn,O,B,v
对,寸,duì,O,E,v
各,口,gè,O,B,r
种,禾,zhǒng,O,E,r
降,阝,jiàng,B-Drug,B,n
糖,米,táng,I-Drug,M,n
药,艹,yào,I-Drug,E,n
",",UNK,UNK,O,S,x
sep,sep,sep,sep,sep,sep
不,一,bù,O,S,d
知,矢,zhī,O,B,v
道,辶,dào,O,E,v
该,讠,gāi,O,S,r
选,辶,xuǎn,O,S,v
哪,口,nǎ,O,B,r
种,禾,zhǒng,O,E,r
才,扌,cái,O,S,d
好,女,hǎo,O,S,a
",",UNK,UNK,O,S,x
sep,sep,sep,sep,sep,sep
对,寸,duì,O,B,p
于,二,yú,O,E,p
药,艹,yào,O,B,n
物,牜,wù,O,E,n
的,白,dí,O,S,uj
具,八,jù,O,B,a
体,亻,tǐ,O,E,a
使,亻,shǐ,O,B,v
用,用,yòng,O,E,v
也,乙,yě,O,S,d
不,一,bù,O,S,d
十,十,shí,O,B,m
分,刀,fēn,O,E,m
清,氵,qīng,O,B,a
楚,木,chǔ,O,E,a
。,UNK,UNK,O,S,x
sep,sep,sep,sep,sep,sep
特,牜,tè,O,B,d
别,刂,bié,O,E,d
是,日,shì,O,S,v
糖,米,táng,B-Drug,B,n
尿,尸,niào,I-Drug,M,n
病,疒,bìng,I-Drug,E,n
LB,UNK,UNK,O,S,x
分,刀,fēn,O,B,vn
级,纟,jí,O,E,vn
诊,讠,zhěn,O,B,v
疗,疒,liáo,O,E,v
推,扌,tuī,O,B,v
行,行,háng,O,E,v
后,口,hòu,O,S,f
",",UNK,UNK,O,S,x
sep,sep,sep,sep,sep,sep
基,土,jī,O,B,n
层,尸,céng,O,E,n
的,白,dí,O,S,uj
医,匚,yī,O,B,n
生,生,shēng,O,E,n
和,口,hé,O,S,c
患,心,huàn,O,B,n
者,耂,zhě,O,E,n
都,阝,dū,O,S,d
担,扌,dān,O,B,v
心,心,xīn,O,E,v
用,用,yòng,O,S,p
不,一,bù,O,B,d
好,女,hǎo,O,E,d
这,辶,zhè,O,B,r
些,二,xiē,O,E,r
药,艹,yào,O,B,n
物,牜,wù,O,E,n
。,UNK,UNK,O,S,x
sep,sep,sep,sep,sep,sep
庆,广,qìng,O,B,v
幸,干,xìng,O,E,v
的,白,dí,O,S,uj
是,日,shì,O,S,v
",",UNK,UNK,O,S,x
近,辶,jìn,O,B,l
几,几,jī,O,M,l
年,干,nián,O,E,l
国,囗,guó,O,B,s
内,冂,nèi,O,E,s
的,白,dí,O,S,uj
一,一,yī,O,B,m
些,二,xiē,O,E,m
LB,UNK,UNK,O,S,x
专,一,zhuān,O,B,n
业,一,yè,O,E,n
组,纟,zǔ,O,B,v
织,纟,zhī,O,E,v
针,钅,zhēn,O,B,p
对,寸,duì,O,E,p
各,口,gè,B-Drug,B,r
类,米,lèi,I-Drug,E,r
降,阝,jiàng,I-Drug,B,n
糖,米,táng,I-Drug,M,n
药,艹,yào,I-Drug,E,n
物,牜,wù,I-Drug,S,zg
发,又,fā,O,B,v
布,巾,bù,O,E,v
了,乙,liǎo,O,S,ul
一,一,yī,O,B,m
系,糸,xì,O,M,m
列,刂,liè,O,E,m
的,白,dí,O,S,uj
指,扌,zhǐ,O,B,n
南,十,nán,O,E,n
或,戈,huò,O,S,c
共,八,gòng,O,B,n
识,讠,shí,O,E,n
",",UNK,UNK,O,S,x
sep,sep,sep,sep,sep,sep
为,丶,wéi,O,S,p
药,艹,yào,O,B,n
物,牜,wù,O,E,n
的,白,dí,O,S,uj
临,丨,lín,O,B,vn
床,广,chuáng,O,E,vn
应,广,yīng,O,B,v
用,用,yòng,O,E,v
提,扌,tí,O,B,v
供,亻,gōng,O,E,v
了,乙,liǎo,O,S,ul
规,见,guī,O,B,n
范,艹,fàn,O,E,n
。,UNK,UNK,O,S,x
sep,sep,sep,sep,sep,sep
我,戈,wǒ,O,S,r
LB,UNK,UNK,O,S,x
们,亻,mén,O,S,k
也,乙,yě,O,S,d
希,巾,xī,O,B,v
望,月,wàng,O,E,v
这,辶,zhè,O,B,r
些,二,xiē,O,E,r
组,纟,zǔ,O,B,v
织,纟,zhī,O,E,v
今,人,jīn,O,B,t
后,口,hòu,O,E,t
能,月,néng,O,B,v
够,夕,gòu,O,E,v
针,钅,zhēn,O,B,p
对,寸,duì,O,E,p
基,土,jī,O,B,n
层,尸,céng,O,E,n
的,白,dí,O,S,uj
实,宀,shí,O,B,n
际,阝,jì,O,E,n
情,忄,qíng,O,B,n
况,冫,kuàng,O,E,n
来,木,lái,O,S,v
给,纟,gěi,O,B,v
出,凵,chū,O,E,v
更,曰,gēng,O,S,d
“,UNK,UNK,O,S,x
接,扌,jiē,O,B,v
地,土,dì,O,E,v
气,气,qì,O,S,n
”,UNK,UNK,O,S,x
的,白,dí,O,S,uj
指,扌,zhǐ,O,B,n
南,十,nán,O,E,n
或,戈,huò,O,S,c
规,见,guī,O,B,n
范,艹,fàn,O,E,n
",",UNK,UNK,O,S,x
sep,sep,sep,sep,sep,sep
毕,比,bì,O,B,d
竟,立,jìng,O,E,d
现,见,xiàn,O,S,tg
LB,UNK,UNK,O,S,x
有,月,yǒu,O,S,v
鼹,鼠,yǎn,O,S,n
.,UNK,UNK,O,S,m
糍,米,cí,O,B,n
唐,口,táng,O,M,n
臻,至,zhēn,O,E,n
共,八,gòng,O,B,n
识,讠,shí,O,E,n
都,阝,dū,O,S,d
爨,火,cuàn,O,S,g
拳,手,quán,O,S,n
零,雨,líng,O,B,n
院,阝,yuàn,O,E,n
的,白,dí,O,S,uj
专,一,zhuān,O,S,d
翱,羽,áo,O,B,vn
斟,斗,zhēn,O,E,vn
定,宀,dìng,O,S,v
的,白,dí,O,S,uj
?,UNK,UNK,O,S,x
sep,sep,sep,sep,sep,sep
㈣,UNK,UNK,O,S,x
-,UNK,UNK,O,S,x
臻,至,zhēn,O,S,vg
%,UNK,UNK,O,S,x
^,UNK,UNK,O,S,x
’,UNK,UNK,O,S,x
弛,弓,chí,O,S,vg
群,羊,qún,O,S,q
-,UNK,UNK,O,S,x
嗍,口,suō,O,S,v
州,川,zhōu,O,S,n
糟,米,zāo,O,S,v
⋯,UNK,UNK,O,S,x
⋯,UNK,UNK,O,S,x
⋯,UNK,UNK,O,S,x
⋯,UNK,UNK,O,S,x
”,UNK,UNK,O,S,x
”,UNK,UNK,O,S,x
⋯,UNK,UNK,O,S,x
‘,UNK,UNK,O,S,x
-,UNK,UNK,O,S,x
’,UNK,UNK,O,S,x
‘,UNK,UNK,O,S,x
Ⅲ,UNK,UNK,O,S,x
㈣,UNK,UNK,O,S,x
⋯,UNK,UNK,O,S,x
o,UNK,UNK,O,S,x
",",UNK,UNK,O,S,x
sep,sep,sep,sep,sep,sep
’,UNK,UNK,O,S,x
粤,米,yuè,O,S,j
