word,radical,pinyin,label,bounds,flags
基,土,jī,O,B,n
金,金,jīn,O,M,n
项,页,xiàng,O,M,n
目,目,mù,O,E,n
:,UNK,UNK,O,S,x
国,囗,guó,O,B,n
家,宀,jiā,O,E,n
重,里,zhòng,O,B,n
点,灬,diǎn,O,E,n
研,石,yán,O,B,j
发,又,fā,O,E,j
计,讠,jì,O,B,n
划,刂,huá,O,E,n
重,里,zhòng,O,B,a
大,大,dà,O,E,a
慢,忄,màn,O,B,b
性,忄,xìng,O,E,b
非,非,fēi,O,S,h
传,亻,chuán,O,B,n
染,木,rǎn,O,M,n
性,忄,xìng,O,E,n
疾,疒,jí,O,B,n
病,疒,bìng,O,E,n
防,阝,fáng,O,B,vn
控,扌,kòng,O,E,vn
研,石,yán,O,B,vn
究,穴,jiū,O,E,vn
LB,UNK,UNK,O,S,x
重,里,zhòng,O,B,n
点,灬,diǎn,O,E,n
专,一,zhuān,O,B,n
项,页,xiàng,O,E,n
SPACE,UNK,UNK,O,S,x
(,UNK,UNK,O,S,x
num,UNK,UNK,O,B,m
num,UNK,UNK,O,M,m
num,UNK,UNK,O,M,m
num,UNK,UNK,O,E,m
Y,UNK,UNK,O,B,eng
F,UNK,UNK,O,M,eng
C,UNK,UNK,O,M,eng
num,UNK,UNK,O,M,eng
num,UNK,UNK,O,M,eng
num,UNK,UNK,O,M,eng
num,UNK,UNK,O,M,eng
num,UNK,UNK,O,M,eng
num,UNK,UNK,O,M,eng
num,UNK,UNK,O,E,eng
),UNK,UNK,O,S,x
;,UNK,UNK,O,S,x
sep,sep,sep,sep,sep,sep
浙,氵,zhè,O,B,ns
江,氵,jiāng,O,M,ns
省,目,shěng,O,E,ns
重,里,zhòng,O,B,a
大,大,dà,O,E,a
科,禾,kē,O,B,n
技,扌,jì,O,E,n
专,一,zhuān,O,B,n
项,页,xiàng,O,E,n
SPACE,UNK,UNK,O,S,x
(,UNK,UNK,O,S,x
num,UNK,UNK,O,B,m
num,UNK,UNK,O,M,m
num,UNK,UNK,O,M,m
num,UNK,UNK,O,E,m
C,UNK,UNK,O,B,eng
num,UNK,UNK,O,M,eng
num,UNK,UNK,O,M,eng
num,UNK,UNK,O,M,eng
num,UNK,UNK,O,M,eng
num,UNK,UNK,O,E,eng
-,UNK,UNK,O,S,x
LB,UNK,UNK,O,S,x
num,UNK,UNK,O,S,x
),UNK,UNK,O,S,x
;,UNK,UNK,O,S,x
sep,sep,sep,sep,sep,sep
浙,氵,zhè,O,B,ns
江,氵,jiāng,O,M,ns
省,目,shěng,O,E,ns
医,匚,yī,O,B,n
学,子,xué,O,E,n
重,里,zhòng,O,B,n
点,灬,diǎn,O,M,n
学,子,xué,O,M,n
科,禾,kē,O,E,n
(,UNK,UNK,O,S,x
创,刂,chuàng,O,B,v
新,斤,xīn,O,E,v
学,子,xué,O,B,n
科,禾,kē,O,E,n
),UNK,UNK,O,S,x
SPACE,UNK,UNK,O,S,x
(,UNK,UNK,O,S,x
num,UNK,UNK,O,B,m
num,UNK,UNK,O,E,m
-,UNK,UNK,O,S,x
C,UNK,UNK,O,B,eng
X,UNK,UNK,O,M,eng
num,UNK,UNK,O,M,eng
num,UNK,UNK,O,E,eng
),UNK,UNK,O,S,x
;,UNK,UNK,O,S,x
sep,sep,sep,sep,sep,sep
中,丨,zhōng,O,B,n
央,大,yāng,O,E,n
高,高,gāo,O,B,n
校,木,xiào,O,E,n
基,土,jī,O,B,n
本,木,běn,O,E,n
科,禾,kē,O,S,n
LB,UNK,UNK,O,S,x
研,石,yán,O,S,vn
业,一,yè,O,B,n
务,力,wù,O,M,n
费,贝,fèi,O,E,n
专,一,zhuān,O,B,n
项,页,xiàng,O,E,n
(,UNK,UNK,O,S,x
num,UNK,UNK,O,B,m
num,UNK,UNK,O,M,m
num,UNK,UNK,O,M,m
num,UNK,UNK,O,E,m
x,UNK,UNK,O,B,eng
z,UNK,UNK,O,M,eng
z,UNK,UNK,O,M,eng
x,UNK,UNK,O,M,eng
num,UNK,UNK,O,M,eng
num,UNK,UNK,O,M,eng
num,UNK,UNK,O,E,eng
-,UNK,UNK,O,S,x
num,UNK,UNK,O,B,m
num,UNK,UNK,O,E,m
),UNK,UNK,O,S,x
LB,UNK,UNK,O,S,x
儿,儿,ér,O,B,n
童,立,tóng,O,E,n
青,青,qīng,O,B,nr
少,小,shǎo,O,M,nr
年,干,nián,O,E,nr
SPACE,UNK,UNK,O,S,x
num,UNK,UNK,B-Disease,S,x
SPACE,UNK,UNK,I-Disease,S,x
型,土,xíng,I-Disease,S,k
糖,米,táng,I-Disease,B,n
尿,尸,niào,I-Disease,M,n
病,疒,bìng,I-Disease,E,n
诊,讠,zhěn,O,B,v
治,氵,zhì,O,E,v
中,丨,zhōng,O,B,ns
国,囗,guó,O,E,ns
专,一,zhuān,O,B,n
家,宀,jiā,O,E,n
共,八,gòng,O,B,n
识,讠,shí,O,E,n
LB,UNK,UNK,O,S,x
中,丨,zhōng,O,B,nt
华,十,huá,O,M,nt
医,匚,yī,O,M,nt
学,子,xué,O,M,nt
