word,radical,pinyin,label,bounds,flags
病,疒,bìng,O,B,n
例,亻,lì,O,E,n
报,扌,bào,O,B,n
告,口,gào,O,E,n
LB,UNK,UNK,O,S,x
俊,亻,jùn,O,S,a
),UNK,UNK,O,S,x
",",UNK,UNK,O,S,x
眼,目,yǎn,O,B,n
科,禾,kē,O,E,n
(,UNK,UNK,O,S,x
王,王,wáng,O,B,nr
镇,钅,zhèn,O,E,nr
),UNK,UNK,O,S,x
",",UNK,UNK,O,S,x
sep,sep,sep,sep,sep,sep
门,门,mén,O,B,n
诊,讠,zhěn,O,M,n
部,阝,bù,O,E,n
(,UNK,UNK,O,S,x
李,木,lǐ,O,B,nr
晓,日,xiǎo,O,M,nr
莹,艹,yíng,O,E,nr
),UNK,UNK,O,S,x
;,UNK,UNK,O,S,x
sep,sep,sep,sep,sep,sep
num,UNK,UNK,O,B,m
num,UNK,UNK,O,M,m
num,UNK,UNK,O,M,m
num,UNK,UNK,O,M,m
num,UNK,UNK,O,M,m
num,UNK,UNK,O,E,m
SPACE,UNK,UNK,O,S,x
青,青,qīng,O,B,nt
岛,山,dǎo,O,M,nt
大,大,dà,O,M,nt
学,子,xué,O,E,nt
附,阝,fù,O,B,b
属,尸,shǔ,O,E,b
医,匚,yī,O,B,n
院,阝,yuàn,O,E,n
内,冂,nèi,O,B,n
分,刀,fēn,O,M,n
泌,氵,mì,O,E,n
sep,sep,sep,sep,sep,sep
LB,UNK,UNK,O,S,x
科,禾,kē,O,S,n
(,UNK,UNK,O,S,x
侯,亻,hóu,O,B,nr
旭,日,xù,O,E,nr
、,UNK,UNK,O,S,x
王,王,wáng,O,B,nr
颜,页,yán,O,M,nr
刚,刂,gāng,O,E,nr
),UNK,UNK,O,S,x
LB,UNK,UNK,O,S,x
脐,月,qí,B-Treatment,B,n
带,巾,dài,I-Treatment,E,n
间,门,jiān,I-Treatment,S,f
充,亠,chōng,I-Treatment,B,n
质,贝,zhì,I-Treatment,E,n
干,干,gān,I-Treatment,B,n
细,纟,xì,I-Treatment,M,n
胞,月,bāo,I-Treatment,E,n
治,氵,zhì,I-Treatment,B,v
疗,疒,liáo,I-Treatment,E,v
SPACE,UNK,UNK,O,S,x
num,UNK,UNK,B-Disease,S,x
SPACE,UNK,UNK,I-Disease,S,x
型,土,xíng,I-Disease,S,k
糖,米,táng,I-Disease,B,n
尿,尸,niào,I-Disease,M,n
病,疒,bìng,I-Disease,E,n
远,辶,yuǎn,O,B,b
期,月,qī,O,E,b
疗,疒,liáo,O,B,n
效,攵,xiào,O,E,n
观,见,guān,O,B,v
察,宀,chá,O,E,v
三,一,sān,O,B,m
例,亻,lì,O,E,m
报,扌,bào,O,B,n
告,口,gào,O,E,n
sep,sep,sep,sep,sep,sep
LB,UNK,UNK,O,S,x
谭,讠,tán,O,B,nr
晓,日,xiǎo,O,M,nr
俊,亻,jùn,O,E,nr
SPACE,UNK,UNK,O,S,x
SPACE,UNK,UNK,O,S,x
王,王,wáng,O,B,nr
镇,钅,zhèn,O,E,nr
SPACE,UNK,UNK,O,S,x
SPACE,UNK,UNK,O,S,x
李,木,lǐ,O,B,nr
晓,日,xiǎo,O,M,nr
莹,艹,yíng,O,E,nr
SPACE,UNK,UNK,O,S,x
SPACE,UNK,UNK,O,S,x
侯,亻,hóu,O,B,nr
旭,日,xù,O,E,nr
SPACE,UNK,UNK,O,S,x
SPACE,UNK,UNK,O,S,x
王,王,wáng,O,B,nr
颜,页,yán,O,M,nr
刚,刂,gāng,O,E,nr
sep,sep,sep,sep,sep,sep
LB,UNK,UNK,O,S,x
L,UNK,UNK,O,B,eng
o,UNK,UNK,O,M,eng
n,UNK,UNK,O,M,eng
g,UNK,UNK,O,E,eng
SPACE,UNK,UNK,O,S,x
t,UNK,UNK,O,B,eng
e,UNK,UNK,O,M,eng
r,UNK,UNK,O,M,eng
m,UNK,UNK,O,E,eng
SPACE,UNK,UNK,O,S,x
t,UNK,UNK,O,B,eng
h,UNK,UNK,O,M,eng
e,UNK,UNK,O,M,eng
r,UNK,UNK,O,M,eng
a,UNK,UNK,O,M,eng
p,UNK,UNK,O,M,eng
e,UNK,UNK,O,M,eng
u,UNK,UNK,O,M,eng
t,UNK,UNK,O,M,eng
i,UNK,UNK,O,M,eng
