word,radical,pinyin,label,bounds,flags
通,辶,tōng,B-SideEff,B,nz
讯,讠,xùn,I-SideEff,E,nz
作,亻,zuò,O,B,n
者,耂,zhě,O,E,n
:,UNK,UNK,O,S,x
母,母,mǔ,O,B,nr
义,丶,yì,O,M,nr
明,日,míng,O,E,nr
",",UNK,UNK,O,S,x
sep,sep,sep,sep,sep,sep
男,田,nán,O,S,n
",",UNK,UNK,O,S,x
主,丶,zhǔ,O,B,n
任,亻,rèn,O,M,n
医,匚,yī,O,M,n
师,巾,shī,O,E,n
",",UNK,UNK,O,S,x
sep,sep,sep,sep,sep,sep
教,攵,jiào,O,B,n
授,扌,shòu,O,E,n
、,UNK,UNK,O,S,x
博,十,bó,O,B,nr
士,士,shì,O,M,nr
生,生,shēng,O,E,nr
导,寸,dǎo,O,S,v
LB,UNK,UNK,O,S,x
师,巾,shī,O,S,ng
。,UNK,UNK,O,S,x
sep,sep,sep,sep,sep,sep
现,见,xiàn,O,B,n
任,亻,rèn,O,E,n
解,角,jiě,O,B,nt
放,攵,fàng,O,M,nt
军,冖,jūn,O,M,nt
总,心,zǒng,O,M,nt
医,匚,yī,O,M,nt
院,阝,yuàn,O,E,nt
内,冂,nèi,O,B,n
分,刀,fēn,O,M,n
泌,氵,mì,O,M,n
科,禾,kē,O,E,n
主,丶,zhǔ,O,B,b
任,亻,rèn,O,E,b
、,UNK,UNK,O,S,x
中,丨,zhōng,O,B,nz
华,十,huá,O,E,nz
LB,UNK,UNK,O,S,x
num,UNK,UNK,O,B,m
num,UNK,UNK,O,M,m
num,UNK,UNK,O,M,m
num,UNK,UNK,O,M,m
num,UNK,UNK,O,M,m
num,UNK,UNK,O,M,m
num,UNK,UNK,O,M,m
num,UNK,UNK,O,E,m
;,UNK,UNK,O,S,x
E,UNK,UNK,O,S,x
-,UNK,UNK,O,S,x
m,UNK,UNK,O,B,eng
a,UNK,UNK,O,M,eng
i,UNK,UNK,O,M,eng
l,UNK,UNK,O,E,eng
:,UNK,UNK,O,S,x
m,UNK,UNK,O,B,eng
u,UNK,UNK,O,M,eng
y,UNK,UNK,O,M,eng
i,UNK,UNK,O,M,eng
m,UNK,UNK,O,M,eng
i,UNK,UNK,O,M,eng
n,UNK,UNK,O,M,eng
g,UNK,UNK,O,E,eng
@,UNK,UNK,O,S,x
num,UNK,UNK,O,B,m
num,UNK,UNK,O,M,m
num,UNK,UNK,O,E,m
h,UNK,UNK,O,B,eng
o,UNK,UNK,O,M,eng
s,UNK,UNK,O,M,eng
p,UNK,UNK,O,M,eng
i,UNK,UNK,O,M,eng
t,UNK,UNK,O,M,eng
a,UNK,UNK,O,M,eng
l,UNK,UNK,O,E,eng
.,UNK,UNK,O,S,m
c,UNK,UNK,O,B,eng
o,UNK,UNK,O,M,eng
m,UNK,UNK,O,E,eng
.,UNK,UNK,O,S,m
c,UNK,UNK,O,B,eng
n,UNK,UNK,O,E,eng
LB,UNK,UNK,O,S,x
磺,石,huáng,B-Drug,B,nz
脲,月,niào,I-Drug,E,nz
类,米,lèi,I-Drug,B,n
药,艹,yào,I-Drug,M,n
物,牜,wù,I-Drug,E,n
仍,亻,réng,O,S,d
是,日,shì,O,S,v
目,目,mù,O,B,t
前,刂,qián,O,E,t
糖,米,táng,B-Disease,B,n
尿,尸,niào,I-Disease,M,n
病,疒,bìng,I-Disease,E,n
治,氵,zhì,O,B,v
疗,疒,liáo,O,E,v
领,页,lǐng,O,B,n
域,土,yù,O,E,n
应,广,yīng,O,B,v
用,用,yòng,O,E,v
最,曰,zuì,O,B,d
为,丶,wéi,O,E,d
广,广,guǎng,O,B,a
泛,氵,fàn,O,E,a
的,白,dí,O,S,uj
口,口,kǒu,O,B,n
服,月,fú,O,E,n
降,阝,jiàng,O,B,n
糖,米,táng,O,M,n
药,艹,yào,O,E,n
物,牜,wù,O,S,zg
之,丶,zhī,O,B,r
一,一,yī,O,E,r
",",UNK,UNK,O,S,x
sep,sep,sep,sep,sep,sep
并,干,bìng,O,B,c
且,一,qiě,O,E,c
在,土,zài,O,S,p
LB,UNK,UNK,O,S,x
国,囗,guó,O,B,s
内,冂,nèi,O,M,s
外,夕,wài,O,E,s
num,UNK,UNK,B-Disease,S,m
型,土,xíng,I-Disease,S,k
糖,米,táng,I-Disease,B,n
