word,radical,pinyin,label,bounds,flags
《,UNK,UNK,O,S,x
中,丨,zhōng,O,B,ns
国,囗,guó,O,E,ns
高,高,gāo,B-Disease,B,n
尿,尸,niào,I-Disease,M,n
酸,酉,suān,I-Disease,E,n
血,血,xiě,I-Disease,B,n
症,疒,zhèng,I-Disease,E,n
相,目,xiāng,O,B,v
关,丷,guān,O,E,v
疾,疒,jí,O,B,n
病,疒,bìng,O,E,n
诊,讠,zhěn,O,B,v
疗,疒,liáo,O,E,v
LB,UNK,UNK,O,S,x
多,夕,duō,O,S,m
学,子,xué,O,B,n
科,禾,kē,O,E,n
专,一,zhuān,O,B,n
家,宀,jiā,O,E,n
共,八,gòng,O,B,n
识,讠,shí,O,E,n
》,UNK,UNK,O,S,x
解,角,jiě,O,B,v
读,讠,dú,O,E,v
LB,UNK,UNK,O,S,x
口,口,kǒu,O,S,n
J,UNK,UNK,O,B,eng
num,UNK,UNK,O,M,eng
num,UNK,UNK,O,E,eng
北,匕,běi,O,S,ns
医,匚,yī,O,B,n
学,子,xué,O,M,n
院,阝,yuàn,O,E,n
附,阝,fù,O,B,b
属,尸,shǔ,O,E,b
医,匚,yī,O,B,n
院,阝,yuàn,O,E,n
周,口,zhōu,O,B,ns
京,亠,jīng,O,M,ns
国,囗,guó,O,E,ns
LB,UNK,UNK,O,S,x
高,高,gāo,B-Disease,B,n
尿,尸,niào,I-Disease,M,n
酸,酉,suān,I-Disease,E,n
.,UNK,UNK,O,S,x
sep,sep,sep,sep,sep,sep
f,UNK,UNK,O,B,eng
i,UNK,UNK,O,M,eng
t,UNK,UNK,O,E,eng
症,疒,zhèng,O,S,n
(,UNK,UNK,B-Disease,S,x
H,UNK,UNK,I-Disease,B,eng
U,UNK,UNK,I-Disease,M,eng
A,UNK,UNK,I-Disease,E,eng
),UNK,UNK,O,S,x
的,白,dí,O,S,uj
流,氵,liú,O,B,v
行,行,háng,O,E,v
总,心,zǒng,O,B,n
体,亻,tǐ,O,E,n
呈,口,chéng,O,B,v
现,见,xiàn,O,E,v
逐,辶,zhú,O,B,d
年,干,nián,O,E,d
升,十,shēng,O,B,v
