word,radical,pinyin,label,bounds,flags
内,冂,nèi,O,B,n
分,刀,fēn,O,M,n
泌,氵,mì,O,E,n
代,亻,dài,O,B,v
谢,讠,xiè,O,E,v
论,讠,lùn,O,B,n
坛,土,tán,O,E,n
LB,UNK,UNK,O,S,x
科,禾,kē,O,S,n
(,UNK,UNK,O,S,x
陈,阝,chén,O,B,nr
燕,灬,yàn,O,M,nr
铭,钅,míng,O,E,nr
、,UNK,UNK,O,S,x
曾,曰,zēng,O,B,ns
龙,龙,lóng,O,M,ns
驿,马,yì,O,E,ns
),UNK,UNK,O,S,x
",",UNK,UNK,O,S,x
sep,sep,sep,sep,sep,sep
特,牜,tè,O,B,n
诊,讠,zhěn,O,E,n
医,匚,yī,O,B,n
疗,疒,liáo,O,E,n
中,丨,zhōng,O,B,n
心,心,xīn,O,E,n
(,UNK,UNK,O,S,x
唐,口,táng,O,B,nr
喜,口,xǐ,O,M,nr
香,香,xiāng,O,E,nr
),UNK,UNK,O,S,x
LB,UNK,UNK,O,S,x
再,冂,zài,O,S,d
评,讠,píng,O,S,v
罗,罒,luó,B-Drug,B,nr
格,木,gé,I-Drug,E,nr
列,刂,liè,I-Drug,B,n
酮,酉,tóng,I-Drug,E,n
的,白,dí,O,S,uj
心,心,xīn,O,B,n
血,血,xiě,O,M,n
管,竹,guǎn,O,E,n
安,宀,ān,O,B,nr
全,入,quán,O,M,nr
性,忄,xìng,O,E,nr
LB,UNK,UNK,O,S,x
陈,阝,chén,O,B,nr
燕,灬,yàn,O,M,nr
铭,钅,míng,O,E,nr
SPACE,UNK,UNK,O,S,x
SPACE,UNK,UNK,O,S,x
唐,口,táng,O,B,nr
喜,口,xǐ,O,M,nr
香,香,xiāng,O,E,nr
SPACE,UNK,UNK,O,S,x
SPACE,UNK,UNK,O,S,x
曾,曰,zēng,O,B,ns
龙,龙,lóng,O,M,ns
驿,马,yì,O,E,ns
sep,sep,sep,sep,sep,sep
LB,UNK,UNK,O,S,x
[,UNK,UNK,O,S,x
提,扌,tí,O,B,v
要,覀,yào,O,E,v
],UNK,UNK,O,S,x
SPACE,UNK,UNK,O,S,x
SPACE,UNK,UNK,O,S,x
SPACE,UNK,UNK,O,S,x
罗,罒,luó,B-Drug,B,nr
格,木,gé,I-Drug,E,nr
列,刂,liè,I-Drug,S,v
酮,酉,tóng,I-Drug,S,g
是,日,shì,O,S,v
噻,口,sāi,B-Drug,B,n
唑,口,zuò,I-Drug,E,n
烷,火,wán,I-Drug,B,nz
二,二,èr,I-Drug,E,nz
酮,酉,tóng,I-Drug,B,n
类,米,lèi,I-Drug,E,n
降,阝,jiàng,O,B,n
糖,米,táng,O,M,n
药,艹,yào,O,E,n
",",UNK,UNK,O,S,x
sep,sep,sep,sep,sep,sep
是,日,shì,O,S,v
一,一,yī,O,B,m
种,禾,zhǒng,O,E,m
胰,月,yí,B-Drug,B,n
岛,山,dǎo,I-Drug,M,n
素,糸,sù,I-Drug,E,n
增,土,zēng,I-Drug,B,n
敏,攵,mǐn,I-Drug,M,n
剂,刂,jì,I-Drug,E,n
",",UNK,UNK,O,S,x
sep,sep,sep,sep,sep,sep
可,口,kě,O,B,c
以,人,yǐ,O,E,c
改,攵,gǎi,O,B,v
善,口,shàn,O,E,v
胰,月,yí,B-Test,B,n
岛,山,dǎo,I-Test,M,n
素,糸,sù,I-Test,E,n
敏,攵,mǐn,I-Test,B,n
感,心,gǎn,I-Test,M,n
性,忄,xìng,I-Test,E,n
",",UNK,UNK,O,S,x
sep,sep,sep,sep,sep,sep
其,八,qí,O,S,r
心,心,xīn,O,B,n
血,血,xiě,O,M,n
管,竹,guǎn,O,E,n
LB,UNK,UNK,O,S,x
安,宀,ān,O,B,nr
全,入,quán,O,M,nr
性,忄,xìng,O,E,nr
一,一,yī,O,B,d
直,目,zhí,O,E,d
备,夂,bèi,O,B,v
受,又,shòu,O,E,v
关,丷,guān,O,B,v
注,氵,zhù,O,E,v
。,UNK,UNK,O,S,x
sep,sep,sep,sep,sep,sep
SPACE,UNK,UNK,O,S,x
R,UNK,UNK,B-Test,B,eng
E,UNK,UNK,I-Test,M,eng
C,UNK,UNK,I-Test,M,eng
O,UNK,UNK,I-Test,M,eng
R,UNK,UNK,I-Test,M,eng
D,UNK,UNK,I-Test,E,eng
SPACE,UNK,UNK,I-Test,S,x
试,讠,shì,I-Test,B,vn
验,马,yàn,I-Test,E,vn
结,纟,jié,O,B,n
果,木,guǒ,O,E,n
及,又,jí,O,S,c
重,里,zhòng,O,B,a
新,斤,xīn,O,E,a
审,宀,shěn,O,B,vn
查,木,chá,O,E,vn
的,白,dí,O,S,uj
结,纟,jié,O,B,n
果,木,guǒ,O,E,n
支,支,zhī,O,B,v
持,扌,chí,O,E,v
最,曰,zuì,O,B,t
初,刀,chū,O,E,t
的,白,dí,O,S,uj
临,丨,lín,O,B,n
床,广,chuáng,O,M,n
试,讠,shì,O,M,n
验,马,yàn,O,E,n
结,纟,jié,O,B,n
论,讠,lùn,O,E,n
",",UNK,UNK,O,S,x
sep,sep,sep,sep,sep,sep
罗,罒,luó,B-Drug,B,nr
格,木,gé,I-Drug,E,nr
列,刂,liè,I-Drug,B,n
酮,酉,tóng,I-Drug,E,n
及,又,jí,O,S,c
含,口,hán,O,S,v
罗,罒,luó,B-Drug,S,nr
LB,UNK,UNK,I-Drug,S,x
格,木,gé,I-Drug,B,n
列,刂,liè,I-Drug,M,n
酮,酉,tóng,I-Drug,E,n
的,白,dí,O,S,uj
复,夂,fù,O,B,n
方,方,fāng,O,E,n
制,刂,zhì,O,B,n
剂,刂,jì,O,E,n
与,一,yǔ,O,S,p
常,巾,cháng,O,B,n
规,见,guī,O,E,n
二,二,èr,B-Drug,B,b
甲,田,jiǎ,I-Drug,E,b
双,又,shuāng,I-Drug,S,m
