word,radical,pinyin,label,bounds,flags
锐,钅,ruì,O,S,nr
、,UNK,UNK,O,S,x
尹,尸,yǐn,O,B,nr
福,礻,fú,O,E,nr
在,土,zài,O,S,p
、,UNK,UNK,O,S,x
刘,刂,liú,O,B,nr
悦,忄,yuè,O,E,nr
、,UNK,UNK,O,S,x
韩,韦,hán,O,B,nr
改,攵,gǎi,O,M,nr
玲,王,líng,O,E,nr
、,UNK,UNK,O,S,x
王,王,wáng,O,B,nr
翠,羽,cuì,O,M,nr
娟,女,juān,O,E,nr
、,UNK,UNK,O,S,x
鲁,鱼,lǔ,O,B,nr
娜,女,nà,O,E,nr
、,UNK,UNK,O,S,x
陆,阝,lù,O,B,nr
强,弓,qiáng,O,E,nr
),UNK,UNK,O,S,x
",",UNK,UNK,O,S,x
sep,sep,sep,sep,sep,sep
核,木,hé,O,B,n
磁,石,cí,O,E,n
室,宀,shì,O,S,n
(,UNK,UNK,O,S,x
高,高,gāo,O,B,nr
国,囗,guó,O,M,nr
芹,艹,qín,O,E,nr
),UNK,UNK,O,S,x
LB,UNK,UNK,O,S,x
青,青,qīng,O,B,nr
少,小,shǎo,O,M,nr
年,干,nián,O,E,nr
高,高,gāo,B-Disease,S,a
甘,甘,gān,I-Disease,B,nz
油,氵,yóu,I-Disease,M,nz
三,一,sān,I-Disease,M,nz
酯,酉,zhǐ,I-Disease,E,nz
血,血,xiě,I-Disease,B,n
症,疒,zhèng,I-Disease,E,n
-,UNK,UNK,O,S,x
腰,月,yāo,B-Test,B,n
围,囗,wéi,I-Test,E,n
表,衣,biǎo,O,B,n
型,土,xíng,O,E,n
与,一,yǔ,O,S,p
心,心,xīn,B-Anatomy,B,n
血,血,xiě,I-Anatomy,M,n
管,竹,guǎn,I-Anatomy,E,n
LB,UNK,UNK,O,S,x
危,㔾,wēi,O,B,an
险,阝,xiǎn,O,E,an
因,囗,yīn,O,B,n
素,糸,sù,O,E,n
聚,耳,jù,O,B,v
集,隹,jí,O,E,v
相,目,xiāng,O,B,v
关,丷,guān,O,E,v
LB,UNK,UNK,O,S,x
马,马,mǎ,O,B,nr
春,日,chūn,O,M,nr
明,日,míng,O,E,nr
SPACE,UNK,UNK,O,S,x
SPACE,UNK,UNK,O,S,x
刘,刂,liú,O,B,nr
晓,日,xiǎo,O,M,nr
丽,一,lì,O,E,nr
SPACE,UNK,UNK,O,S,x
SPACE,UNK,UNK,O,S,x
高,高,gāo,O,B,nr
国,囗,guó,O,M,nr
芹,艹,qín,O,E,nr
SPACE,UNK,UNK,O,S,x
SPACE,UNK,UNK,O,S,x
王,王,wáng,O,B,nr
锐,钅,ruì,O,E,nr
SPACE,UNK,UNK,O,S,x
SPACE,UNK,UNK,O,S,x
尹,尸,yǐn,O,B,nr
福,礻,fú,O,E,nr
在,土,zài,O,S,p
SPACE,UNK,UNK,O,S,x
SPACE,UNK,UNK,O,S,x
刘,刂,liú,O,B,nr
悦,忄,yuè,O,E,nr
SPACE,UNK,UNK,O,S,x
SPACE,UNK,UNK,O,S,x
韩,韦,hán,O,B,nr
改,攵,gǎi,O,M,nr
玲,王,líng,O,E,nr
SPACE,UNK,UNK,O,S,x
SPACE,UNK,UNK,O,S,x
王,王,wáng,O,B,nr
翠,羽,cuì,O,M,nr
娟,女,juān,O,E,nr
SPACE,UNK,UNK,O,S,x
SPACE,UNK,UNK,O,S,x
鲁,鱼,lǔ,O,B,nr
娜,女,nà,O,E,nr
SPACE,UNK,UNK,O,S,x
SPACE,UNK,UNK,O,S,x
陆,阝,lù,O,B,nr
强,弓,qiáng,O,E,nr
sep,sep,sep,sep,sep,sep
LB,UNK,UNK,O,S,x
[,UNK,UNK,O,S,x
摘,扌,zhāi,O,B,v
要,覀,yào,O,E,v
],UNK,UNK,O,S,x
SPACE,UNK,UNK,O,S,x
SPACE,UNK,UNK,O,S,x
SPACE,UNK,UNK,O,S,x
目,目,mù,O,B,n
的,白,dí,O,E,n
SPACE,UNK,UNK,O,S,x
SPACE,UNK,UNK,O,S,x
SPACE,UNK,UNK,O,S,x
探,扌,tàn,O,B,v
讨,讠,tǎo,O,E,v
高,高,gāo,B-Disease,S,a
甘,甘,gān,I-Disease,B,nz
油,氵,yóu,I-Disease,M,nz
三,一,sān,I-Disease,M,nz
酯,酉,zhǐ,I-Disease,E,nz
血,血,xiě,I-Disease,B,n
症,疒,zhèng,I-Disease,E,n
-,UNK,UNK,O,S,x
腰,月,yāo,B-Test,B,n
围,囗,wéi,I-Test,E,n
表,衣,biǎo,O,B,n
型,土,xíng,O,E,n
(,UNK,UNK,O,S,x
H,UNK,UNK,B-Test,B,eng
T,UNK,UNK,I-Test,M,eng
W,UNK,UNK,I-Test,M,eng
C,UNK,UNK,I-Test,E,eng
),UNK,UNK,O,S,x
与,一,yǔ,O,S,p
心,心,xīn,B-Anatomy,B,n
血,血,xiě,I-Anatomy,M,n
管,竹,guǎn,I-Anatomy,E,n
危,㔾,wēi,O,B,an
险,阝,xiǎn,O,E,an
因,囗,yīn,O,B,n
素,糸,sù,O,E,n
聚,耳,jù,O,B,v
集,隹,jí,O,E,v
的,白,dí,O,S,uj
相,目,xiāng,O,B,l
关,丷,guān,O,M,l
性,忄,xìng,O,E,l
。,UNK,UNK,O,S,x
sep,sep,sep,sep,sep,sep
SPACE,UNK,UNK,O,S,x
方,方,fāng,O,B,n
法,氵,fǎ,O,E,n
LB,UNK,UNK,O,S,x
对,寸,duì,O,S,p
秦,禾,qín,O,B,nr
皇,白,huáng,O,M,nr
岛,山,dǎo,O,E,nr
地,土,dì,O,B,n
区,匚,qū,O,E,n
一,一,yī,O,B,m
项,页,xiàng,O,E,m
SPACE,UNK,UNK,O,S,x
num,UNK,UNK,O,S,x
SPACE,UNK,UNK,O,S,x
num,UNK,UNK,O,B,m
num,UNK,UNK,O,M,m
num,UNK,UNK,O,E,m
SPACE,UNK,UNK,O,S,x
名,口,míng,O,S,q
SPACE,UNK,UNK,O,S,x
num,UNK,UNK,O,B,m
num,UNK,UNK,O,E,m
SPACE,UNK,UNK,O,S,x
~,UNK,UNK,O,S,x
SPACE,UNK,UNK,O,S,x
num,UNK,UNK,O,B,m
num,UNK,UNK,O,E,m
SPACE,UNK,UNK,O,S,x
岁,山,suì,O,S,m
汉,氵,hàn,O,B,nz
族,方,zú,O,E,nz
青,青,qīng,O,B,nr
少,小,shǎo,O,M,nr
年,干,nián,O,E,nr
作,亻,zuò,O,S,v
横,木,héng,O,B,n
断,斤,duàn,O,M,n
面,面,miàn,O,E,n
调,讠,tiáo,O,B,vn
查,木,chá,O,E,vn
。,UNK,UNK,O,S,x
sep,sep,sep,sep,sep,sep
SPACE,UNK,UNK,O,S,x
H,UNK,UNK,B-Test,B,eng
T,UNK,UNK,I-Test,M,eng
W,UNK,UNK,I-Test,M,eng
C,UNK,UNK,I-Test,E,eng
SPACE,UNK,UNK,O,S,x
定,宀,dìng,O,B,n
义,丶,yì,O,E,n
为,丶,wéi,O,S,p
腰,月,yāo,B-Test,B,n
围,囗,wéi,I-Test,E,n
≥,UNK,UNK,O,S,x
同,口,tóng,O,B,b
年,干,nián,O,M,b
龄,齿,líng,O,E,b
同,口,tóng,O,S,p
性,忄,xìng,O,B,n
别,刂,bié,O,E,n
青,青,qīng,O,B,v
少,小,shǎo,O,E,v
LB,UNK,UNK,O,S,x
年,干,nián,O,S,m
腰,月,yāo,B-Test,B,n
围,囗,wéi,I-Test,E,n
的,白,dí,O,S,uj
SPACE,UNK,UNK,O,S,x
num,UNK,UNK,O,B,m
num,UNK,UNK,O,E,m
SPACE,UNK,UNK,O,S,x
百,白,bǎi,O,B,m
分,刀,fēn,O,M,m
位,亻,wèi,O,E,m
值,亻,zhí,O,S,n
且,一,qiě,O,S,c
血,血,xiě,O,S,n
甘,甘,gān,B-Test,B,nz
油,氵,yóu,I-Test,M,nz
三,一,sān,I-Test,M,nz
酯,酉,zhǐ,I-Test,E,nz
≥,UNK,UNK,B-Test_Value,S,x
num,UNK,UNK,I-Test_Value,B,m
.,UNK,UNK,I-Test_Value,E,m
SPACE,UNK,UNK,I-Test_Value,S,x
num,UNK,UNK,I-Test_Value,B,m
num,UNK,UNK,I-Test_Value,E,m
SPACE,UNK,UNK,I-Test_Value,S,x
m,UNK,UNK,I-Test_Value,B,eng
m,UNK,UNK,I-Test_Value,M,eng
